word,definition
ʻoʻeno,"kikino, Twill plaiting.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: maka pūalu.<br><br><br><br> Papa helu loli"
oeoe,"kikino Alarm bell, as on a clock or fire alarm. Dic., ext. mng. Also pele. See oeoe uahi."
OHA,Office of Hawaiian Affairs. Keʻena Kuleana Hawaiʻi.<br> Papa helu loli
ʻōhaʻi,"kikino, Ore.<br><br>Source:<br><br>Tahitian ʻōfaʻi (stone).<br><br><br><br> Nā Lepili <br> Tags: geology <br> Papa helu loli"
ʻOhaio,iʻoa Ohio; Ohioan. Dic.
ʻohana,"kikino, Family, in taxonomy.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br><br> Nā Lepili <br> Tags: science <br> Papa helu loli"
ʻohe,References:<br><br>See mauʻu ʻohe.<br><br><br><br> Papa helu loli
ʻohe,"kikino, Telescope."
ʻohe hoʻonui ʻike,"kikino Microscope. Lit., tube (for) enlarging sight. See aniani kaupaneʻe, paepae aniani kaupaneʻe."
ʻōhelo huihui,"n., Name of a seaweed.<br> Nā Lepili <br> Tags: flora limu <br> Papa helu loli"
ʻohi,"hamani, To collect, as fingerprints at the scene of a crime.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>ʻOhi i ka meheu manamana lima (māka manamana lima, kiʻi manamana lima). To collect fingerprints.<br><br><br>References:<br><br>Cf. kāpala.<br>See hano ʻohi.<br><br><br><br> Papa helu loli"
ʻohi hāpuku,"hamani, Phishing.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>References:<br><br>See pana luapoʻi."
ʻohina,"kikino, Fact family, as in math.<br><br>Literally, gathering selection.<br> Nā Lepili <br> Tags: math <br> Papa helu loli"
Ohio,Also Ohioan. ʻOhaio.
oho,"kikino, Capillary, i.e. one of the minute blood vessels between the arteries and the veins.<br><br>Existing dictionary word, New meaning<br>Examples:<br><br>No ka liʻiliʻi loa o kekahi mau oho, pono e nānā ʻia me ka ʻohe hoʻonui ʻike. Since some capillaries are so small, they must be observed using a microscope.<br><br><br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
ʻōhua,"kikino, Extra, i.e. one hired for crowd scenes in movie or video production.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>References:<br><br>See pepeke ʻōhua.<br><br><br><br> Papa helu loli"
ʻōhui,"kikino Batch, as of cookies or recruits. Comb. ʻō- + hui."
ʻoi,"ʻaʻano, Acute, in math.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Huina ʻoi. Acute angle.<br>Huinakolu ʻoi. Acute triangle.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
ʻoihana,"kikino, Business, career, occupation; professional, professionally.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Mea hulahula ʻoihana. Professional dancer.<br>Paʻi ʻoihana ʻia. Professionally printed.<br>ʻOihana pōhili. Baseball career.<br><br><br>References:<br><br>Cf. kāloaʻa, pāʻoihana.<br>See kākoʻo ʻoihana olakino.<br><br><br><br> Papa helu loli"
ʻoihana,"kikino, Department, office.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Related:<br><br>Also keʻena.<br><br><br>References:<br><br>Cf. māhele.<br><br><br><br> Papa helu loli"
ʻoihana,"kikino, Order, in taxonomy.<br><br>Source:<br><br>Existing dictionary word, New meaning<br><br><br><br> Nā Lepili <br> Tags: science <br> Papa helu loli"
ʻOihana Hoʻonaʻauao,"iʻoa, Department of Education, D.O.E.<br><br>Source:<br><br>Existing dictionary word, New mng."
ʻōihoiho,"ʻaʻano, Waxy, as in texture.<br><br>Source:<br><br>Combination of ʻō- + ihoiho.<br><br><br><br> Papa helu loli"
ʻōʻili,See papa ʻōʻili.<br> Papa helu loli
ʻoiʻoi,See papa ʻoiʻoi.
ʻōiwi,"ʻaʻano, Indigenous, native.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Manu ʻōiwi. Native bird.<br>Meakanu ʻōiwi. Indigenous plant.<br><br><br>Related:<br><br>Lau nahele ʻōiwi. Natural vegetation.<br><br><br>References:<br><br>Cf. ʻāpaʻakuma.<br><br><br><br> Papa helu loli"
ʻoka,"See palapala ʻoka, palapala ʻoka kūʻai, pepa papa ʻoka, pila ʻoka kālā, ʻoka pākahikahi."
ʻoka,"hamani To order, as in purchasing an item. E ʻoka ana ʻoe i ka saleta? Are you going to order the salad? Eng. See palapala ʻoka, palapala ʻoka kūʻai, pepa papa ʻoka, pila ʻoka kālā, ʻoka pākahikahi."
ʻōkala,"kikino, Sea anemone.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ʻōkole.<br><br><br><br> Nā Lepili <br> Tags: fauna <br> Papa helu loli"
oka lāʻau,"kikino, Sawdust.<br><br>Existing dictionary word<br><br> Papa helu loli"
ʻOkalahoma,iʻoa Oklahoma; Oklahoman. Dic.
ʻokana,"No base definition, only supplemental content.<br>References:<br><br>See pānini ʻokana.<br><br><br><br> Papa helu loli"
ʻōkeni,"kikino Coin. Dic., ext. mng. See pepa kālā."
ʻoki,"hamani, To cut, mow.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>ʻOki i ka mauʻu. To mow the lawn. Also ʻoki i ka mahiki.<br><br><br><br> Papa helu loli"
ʻoki,"hamani, To stop or break, as an electric circuit.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>References:<br><br>See hoʻokuʻi.<br><br><br><br> Papa helu loli"
ʻoki,"hamani, To record, as on a cassette.<br><br>Source:<br><br>Niʻihau.<br><br><br>Related:<br><br>Also: hoʻopaʻa.<br><br><br><br> Nā Lepili <br> Tags: Niʻihau <br> Papa helu loli"
ʻokia,"ʻaʻano Cutaway. Dic., ext. mng. ʻUkulele ʻokia. Cutaway ʻukulele."
ʻokikene,kikino Oxygen. Dic.
ʻokina,"No base definition, only supplemental content.<br>Related:<br><br>Printer’s symbol for single open quote. Kaha puanaʻī pākahi wehe.<br><br><br><br> Papa helu loli"
ʻokoʻa,"No base definition, only supplemental content.<br>Related:<br><br>Hoʻomaha ʻokoʻa. Whole rest, in music.<br>Hua mele ʻokoʻa. Whole note, in music.<br><br><br><br> Nā Lepili <br> Tags: music <br> Papa helu loli"
ʻokoʻa,"ʻaʻano Differentiated, i.e. during development, the change of structure or function of an organ or tissue into a more specialized state, in biology. Dic., ext. mng."
ʻōkole,"kikino, Sea anemone.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ʻōkala.<br><br><br><br> Nā Lepili <br> Tags: fauna <br> Papa helu loli"
ʻōkuʻekuʻe,Pīʻoe ʻōkuʻekuʻe. Acorn barnacle. See pīʻoe.
ola,"No base definition, only supplemental content.<br>Related:<br><br>Pōʻaiapuni ola. Life cycle.<br><br><br><br> Papa helu loli"
ōlaʻi,"kikino, Earthquake.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Kiko ōlaʻi. Epicenter.<br>Manunu muli ōlaʻi. Aftershock, i.e. a minor shock following an earthquake.<br>Pālākiō ikehu ōlaʻi. Richter scale.<br><br><br><br> Nā Lepili <br> Tags: geology <br> Papa helu loli"
ʻōlala,See ʻaila ʻōlala.
ʻōlali,"kikino, Glide, in linguistics.<br><br>Existing dictionary word, Extended meaning<br><br> Nā Lepili <br> Tags: linguistics <br> Papa helu loli"
ʻōlapa,"hehele, Lift-off, as of a rocket or missile; to blast off.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>References:<br><br>Cf. hoʻōlapa.<br>See helu ʻōlapa.<br><br><br><br> Papa helu loli"
ʻōlē,"kikino, Horn, as on a car or bicycle.<br><br>Source:<br><br>Mānaleo.<br><br><br>Related:<br><br>Also: ʻōlea.<br><br><br><br> Papa helu loli"
ʻOlekona,iʻoa Oregon; Oregonian. Dic. Also ʻOregona.
ʻōlelo haʻi mua,"kikino, Foreword, preface, as in a book.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ʻōlelo mua.<br><br><br>References:<br><br>Cf. ʻōlelo hoʻākāka.<br><br><br><br> Papa helu loli"
ʻōlelo hōʻike,kikino Oral report. Also hōʻike haʻi waha.
ʻōlelo huna,"kikino, Password.<br><br>Literally, secret phrase."
ʻōlelo mua,"kikino, Preamble. Trad. Foreword, preface, as in a book.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: ʻōlelo haʻi mua.<br><br><br>References:<br><br>Cf. ʻōlelo hoʻākāka.<br><br><br><br> Papa helu loli"
ʻōlepe,"kikino Impatiens. Dic. See pukaaniani ʻōlepe, puke ʻōlepe."
ʻōlepelepe,"See pale pukaaniani ʻōlepelepe, pukaaniani ʻōlepe."
ʻōlewa,"ʻaʻano Flexible, as a policy. Penei ke kulekele, akā naʻe, he ʻōlewa nō i ka wā kūpono. This is the policy, but it can be flexible when appropriate. Dic., ext. mng."
ʻoliliko,"kikino Ostracod, a tiny crustacean having a shrimplike body enclosed in a hinged bivalve shell. Lit., shimmering."
ʻolo,"kikino Bob, as of a pendulum. Dic., ext. mng."
ʻolokaʻa,See paukū ʻolokaʻa.
ʻolokeʻa,"kikino, Outline, as a summary using letters and numbers in headings to indicate topics and subtopics. Note: Only vowels with subscript numbers used as letters in outlining: A, E, I, O, U, A1, E1, I1, O1, U1, A2, E2…. Pronounced: ʻā (maʻaka) kahi, ʻā (maʻaka) lua….<br><br>Source:<br><br>Dic., new mng.<br><br><br>Examples:<br><br>ʻOlokeʻa palapala. Document outline, as in a computer program.<br><br><br>References:<br><br>See hōʻolokeʻa.<br><br><br><br> Papa helu loli"
ʻolokele,"kikino Swamp. Dic. See ālialia, nāele."
oloolonā,"kikino, Ligament.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
olopī,"kikino, Bead.<br><br>Source:<br><br>Combined olo + English.<br><br><br><br> Papa helu loli"
ʻOlumepia,"iʻoa Olympia, the capital of Washington. Dic."
ʻoma,"No base definition, only supplemental content.<br>Related:<br><br>Pā ʻoma. Baking pan (preceded by ke).<br><br><br><br> Nā Lepili <br> Tags: food preceded by ke <br> Papa helu loli"
ʻōmā,"kikino, Maine lobster.<br><br>French: homard<br><br> Papa helu loli"
ʻōmeka,"kikino Omega. Dic., sp. var."
omo,"hamani, To give an electric shock.<br><br>Source:<br><br>Mānaleo.<br><br><br>Related:<br><br>Also: miki.<br><br><br>References:<br><br>Cf. ʻūmiʻi.<br><br><br><br> Papa helu loli"
omo,"hamani, To absorb.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>See ʻūomo.<br>Cf. omowaho.<br>See kaupokupoku omo.<br><br><br><br> Papa helu loli"
ʻōnāwaliwali,"ʻaʻano, Weak.<br><br>Source:<br><br>Existing dictionary word, Spelling variant<br>Mānaleo."
one ʻā,"kikino, Volcanic cinder.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>See ʻākeke.<br><br><br><br> Papa helu loli"
ʻoneki,"kikino Desktop, in a computer program. Dic., ext. mng. See entries below."
ʻonina,"kikino, Move, as in a sports play; movement, as of body parts.<br><br>Source:<br><br>Combined ʻoni + -na.<br><br><br>Examples:<br><br>ʻIke aku nei ʻoe i kēlā ʻonina? Hō ka maʻe! Did you see that move? Wow, that was sweet!<br><br><br>Related:<br><br>Pōʻai ʻonina kino. Psycho-motor domain, as relating to the learning process.<br><br><br><br> Nā Lepili <br> Tags: sports <br> Papa helu loli"
ono,See pihi wili ono.<br> Papa helu loli
ʻono,"No base definition, only supplemental content.<br>Related:<br><br>Aʻalonoa ʻono. Taste receptor.<br><br><br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
oʻo,"No base definition, only supplemental content.<br>Related:<br><br>Pae oʻo. Varsity, as a league of sports at school.<br><br><br><br> Papa helu loli"
ʻōpā,"kikino Rowboat, skiff. Niʻihau var. of waʻapā."
ʻōpaka,kikino Prism. Dic. ʻŌpaka huinahā lōʻihi. Rectangular prism.
ʻopakuma,"kikino, Opossum. Eng. ʻOpakuma ʻAmelika ʻĀkau. North American opossum."
ʻope,"kikino Pack, for items other than drinks, as gum, baseball cards, or cigarettes. Dic., ext. mng. See pahu, pūʻolo, ʻekeʻeke. ʻOpe hā. Four-pack. ʻOpe ono. Six-pack."
ʻopi,"kikino, Crease, as on a pair of pants.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: haki.<br><br><br><br> Papa helu loli"
ʻopi,"hamani, To compress or collapse, as a file in a computer program.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>E ʻopi i ka waihona i hiki ke loaʻa ma ke pā malule. Compress the file so that it can be put onto the floppy disk.<br>E ʻopi i ka papa kuhikuhi a i ke kūʻono ʻākau o lalo. Collapse the menu to the lower right-hand corner.<br><br><br>References:<br><br>Cf. hoʻomahola.<br>See ʻopihia.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
ʻōpikipiki,kik/ʻaʻ Anxiety. Nui ka ʻōpikipiki o kuʻu manaʻo i ka noʻonoʻo i ka holo ʻana i luna o ke kai a mamao loa. My mind was filled with anxiety when thinking about the long trip over the sea. Dic.
ʻōpili,"hehele To close up tight, as a flower bud. Dic."
ʻōpū,"kikino, Body, as of an ʻukulele, guitar, etc.<br><br>Niʻihau<br>Related:<br><br>Mākala ʻōpū. Abdominal muscle.<br><br><br>References:<br><br>See ʻukulele.<br><br><br><br> Nā Lepili <br> Tags: anatomy instrument <br> Papa helu loli"
ʻōpū,"kikino, Ventricle, of the mammalian heart.<br><br>Source:<br><br>Trad.<br><br><br>Related:<br><br>Also: ʻōpū puʻuwai.<br><br><br><br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
ʻōpua,Ao ʻōpua. Cumulus cloud. Comb. ao + dic.
ōpuhe,"kikino Finch, general term. Kaulana ka pae moku ʻo Galapagosa no ka nui a me ka laulā o nā ʻano manu ōpuhe o ia wahi. The Galapagos Islands are famous for the many and varied types of finches that are found there. Metathesis of hōpue See English entries under finch. Ōpuhe pao lāʻau. Woodpecker finch."
ʻōpuʻu,kikino Bulb. Niʻihau. See ʻōpuʻuahi. Ana kawaūea ʻōpuʻu pulu a maloʻo. Wet-and-dry-bulb hygrometer. ʻŌpuʻu kukui. Light bulb.<br> Papa helu loli
ʻōpuʻu,kikino Geometric cone. Dic.<br> Nā Lepili <br> Tags: math <br> Papa helu loli
ʻōpuʻu,"kikino Underground chrysalis. Dic., ext. mng."
ʻōʻū,"hamani, To abort, as in a computer program.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Ua ʻōʻū ʻia ka hoʻoneʻe waihona ʻana. The file transfer was aborted.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
ʻoulu,"kikino, As bacteria grown in a prepared nutrient. Culture.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>ʻOulu māhuaola. Nutrient culture.<br>ʻOulu one. Sand culture.<br><br><br><br> Papa helu loli"
ʻōwī,"hamani, To peer, i.e. look narrowly or searchingly at something.<br><br>Source:<br><br>Niʻihau.<br><br><br>Related:<br><br>Also: kiʻei.<br><br><br><br> Nā Lepili <br> Tags: Niʻihau <br> Papa helu loli"
ʻōwili,"kikino Roll, as of film.<br><br>Niʻihau<br>Related:<br><br>ʻŌwili kiʻi. Roll of film.<br>ʻŌwili kiʻiaka. Filmstrip.<br><br><br><br> Papa helu loli"
pā,"kikino, Disk (preceded by ke).<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Pā kamepiula. Computer disk.<br>Pā malule. Floppy disk.<br>Pā maʻemaʻe. Blank disk.<br>Pā hoʻomaka. Startup disk.<br>Pā polokalamu. Program disk.<br>Pā paʻaloko. Hard disk.<br>Pā paʻaloko wehe. Removable hard disk.<br><br><br><br> Nā Lepili <br> Tags: preceded by ke computers <br> Papa helu loli"
pā,"kikino, Do, the first note on the musical scale.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>See pākōlī.<br><br><br><br> Nā Lepili <br> Tags: music <br> Papa helu loli"
pā,"No base definition, only supplemental content.<br>Related:<br><br>Huina pā. Intercept, in math. Huina pā X. X-intercept.<br><br><br><br> Papa helu loli"
pā,"No base definition, only supplemental content.<br>Related:<br><br>Mīkini holoi pā. Dishwasher. Kopa mīkini holoi pā. Dishwasher soap.<br><br><br><br> Papa helu loli"
paʻa,"kikino, Geometric solid.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>See kuʻina paʻa, pena paʻa mania.<br>Hua paʻa. Constant term, in math.<br><br><br>References:<br><br>Cf. hoa like, paukū.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
paʻa,"ʻaʻano, Three-dimensional, in math.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Kiʻiʻoniʻoni kohu paʻa. 3D movie.<br><br><br>Related:<br><br>Kinona paʻa. Three-dimensional figure.<br>Kohu paʻa. Three-dimensional or 3D, as a picture or movie.<br><br><br>References:<br><br>Cf. papa.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
paʻa,"ʻaʻano, Closed, as a frame in a computer program.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Mōlina paʻa. Closed frame.<br><br><br>References:<br><br>Cf. kaʻakaʻa.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
panacea,Puʻuola.
Pacific Island Studies,Haʻawina Nohona Mokupuni Pākīpika.
Parasela,iʻoa Paracel. Eng. Ka pae moku ʻo Parasela. Paracel Islands.
Paradesa,iʻoa Pradesh. Eng. ʻAranakala Paradesa. Arunchal Pradesh.
pae pali kū,"kik Palisade. Lit., row of vertical cliffs."
paʻaʻili,"No base definition, only supplemental content.<br>Related:<br><br>Paʻaʻili iwakālua. Icosahedron.<br>Paʻaʻiliono. Hexahedron.<br>Paʻaʻiliono analahi. Cube.<br>Paʻaʻiliono kōkua helu. Counting cube.<br>Paʻaʻilihā. Tetrahedron.<br>Paʻaʻili lehulehu. Polyhedron.<br>Paʻaʻiliwalu. Octahedron.<br>Paʻaʻili ʻumikūmālua. Dodecahedron.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
paʻaʻili iwakālua,"kikino, Icosahedron, a space figure with twenty faces, in math.<br><br>Source:<br><br>Combined paʻaʻili + iwakālua.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
paʻakai,"ʻaʻano, One of five basic tastes, in culinary science. Salty.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>References:<br><br>Cf. momona, muʻemuʻe, ʻawaʻawa, ʻawaʻawa lemi, ʻumami."
paʻakūkū,"ʻaʻano Coagulated, as blood. Dic., ext. mng."
paʻa lima,"ʻaʻano, Held in the hand, hand-held.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Aniani paʻa lima. Hand mirror.<br>Pānānā paʻa lima. Pocket compass.<br><br><br><br> Papa helu loli"
pāʻālua,"kikino, Code.<br><br>Source:<br><br>Shortened from pāpālua + ʻālualua.<br><br><br>Related:<br><br>Hoʻokala pāʻālua. To unencrypt, as a code or computer data.<br>Pāʻālua kaʻina hana. Key code, as for the order to press keys on a calculator to find an answer.<br><br><br>References:<br><br>See hoʻopāʻālua, poʻo pāʻālua.<br><br><br><br> Papa helu loli"
paʻa mau,"ʻaʻano, Sustained.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Loaʻa paʻa mau. Sustained yield, as in crop production.<br><br><br><br> Papa helu loli"
paʻa mua,"ʻaʻano, As settings or choices in a computer program. Default.<br><br>Related:<br><br>Also: paʻamau.<br><br><br>References:<br><br>Cf. kāmua."
pāaniani,"kikino, Yarn.<br><br>Source:<br><br>Dic., sp. var.<br><br><br>References:<br><br>See kā pāaniani.<br><br><br><br> Papa helu loli"
paʻapaʻaʻina,"ʻaʻano, Crisp or brittle, as dry hala leaves.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Papa helu loli"
paʻapū,"kikino Density, as of a computer disk. Dic., ext. mng. See entry below. Paʻapū emi. Low density. Paʻapū ʻoi. High density. Paʻapū pūʻuo kanaka. Population density, for humans only."
paʻapū,"Lākiō paʻapū wai. Specific gravity, relative gravity. ʻAilakele paʻapū. Saturated fat."
pae,"kikino, Stage, level of development; level of difficulty, as intermediate or advanced; rank, as in an orderly arrangement.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br>Niʻihau.<br><br><br>References:<br><br>See hoʻokaʻina pae.<br>Cf. kūlana.<br><br><br><br> Nā Lepili <br> Tags: Niʻihau <br> Papa helu loli"
pae,"kikino, Chain, range, series of geographical features.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br><br> Papa helu loli"
pae,"kikino, Platform, as DOS, UNIX, Macintosh, etc., for a computer program.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Related:<br><br>Pae ʻōnaehana. Operating system.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
pae,"kikino, Category or level, in a computer search.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Pae hoʻomaka. Beginning category.<br>Pae holomua. General category.<br>Pae kumuʻike. Reference category.<br>Pae noiʻi nowelo. Special research category.<br>Pae waena. Intermediate category."
pae ʻāina,"kikino Group of islands, archipelago. Dic. Also pae moku. See pae moku. Ka pae ʻāina ʻo ʻAleuta. Aleutian Islands."
paʻeʻe,"ʻaʻano, On-line, i.e. describing the state of an electronic device ready to receive data, connected to a computer network, or accessible by means of a computer or computer network.<br><br>Source:<br><br>Combination of pa- + ʻeʻe.<br><br><br>Examples:<br><br>Ke paʻeʻe hou mai nei nā kamepiula ma hope o ka hoʻā hou ʻia ʻana o ka pūnaewele e ka luna pūnaewele. The computers are coming on-line again after the network supervisor restarted the network.<br><br><br>References:<br><br>Cf. pahemo.<br>See hoʻopaʻeʻe.<br><br><br><br> Papa helu loli"
paehumu,"kikino, Railing, ballustrade.<br><br>Source:<br><br>Existing dictionary word<br><br><br>References:<br><br>Cf. ʻūlili, hūlili.<br><br><br><br> Papa helu loli"
pāʻeke,"kikino, Corral.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Nā Lepili <br> Tags: fauna <br> Papa helu loli"
pae moku,"kikino, Group of islands, archipelago.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Ka pae moku ʻo Kalolaina. Caroline Isles. Also: ka pae moku ʻo Karolina.<br>Ka pae moku ʻo Kenele. Canary Isles.<br>Ka pae moku ʻo Mākala. Marshall Islands. Also: Mākala, Mākala ʻAilana.<br>Ka pae moku ʻo Fakalana. Falkland Islands, Falklands.<br><br><br>Related:<br><br>Also: pae ʻāina.<br><br><br>References:<br><br>See pae moku hoaka, pae ʻāina.<br><br><br><br> Papa helu loli"
pae moku,"[ADD:] See Keimana, Lāina, Lalokona, Balearika, Tuamotu, etc."
paepae komo huila,"kikino, Axle, i.e. a shaft on which a wheel turns.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: iho.<br><br><br><br> Papa helu loli"
paepae puka,"kikino, Threshold, of a door.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Papa helu loli"
paepae pukaaniani,"kikino, Window sill.<br><br>Source:<br><br>Existing dictionary word<br><br><br><br> Papa helu loli"
paʻewa,"kikino, Bias, i.e. systematic error in gathering data, in math.<br><br>Source:<br><br>Shortened from pāʻewaʻewa.<br><br><br>References:<br><br>See kīloi paʻewa.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
paʻewa,"ʻaʻano Distortion; distorted, as in size or shape. Ma luna o kekahi mau ʻano palapala mahola ʻāina, paʻewa ka nui o ka wēlau ʻākau me ka wēlau hema. On certain map projections, the size of the North and South Poles is distorted Dic., ext. mng."
pāʻewaʻewa,"kikino/ʻaʻano, Bias; biased.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>He hoʻāʻo ka poʻe haʻilono e haʻi aku i ka nū hou me ka pāʻewaʻewa ʻole i ʻole e manaʻo ʻia ua ʻume ʻia ka mea haʻilono e kekahi ʻaoʻao. Journalists attempt to report the news without bias so as not to appear that they are influenced by one side or another.<br><br><br><br> Papa helu loli"
pā halihali,"kikino, Tray (preceded by ke). Dic."
Pahama,"iʻoa, Bahamas; Bahamian.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: Bahama.<br><br><br><br> Nā Lepili <br> Tags: geography <br> Papa helu loli"
pāhaneli,"Hecto-, a prefix meaning hundred (h).<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Related:<br><br>Abbreviated as ph.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
pahemo,"ʻaʻano, Off-line, i.e. describing the state of an electronic device not ready to receive data, or not connected to a computer or computer network.<br><br>Source:<br><br>Existing dictionary word, Extended meaning<br><br><br>Examples:<br><br>Ke ʻā maila kaʻu kamepiula, akā, ʻaʻole pahemo, no ka mea, ʻaʻole i hoʻokuʻi ʻia me ka pūnaewele. My computer is on, but it is not on-line because it is not connected to the network.<br><br><br>References:<br><br>Cf. paʻeʻe.<br>See hoʻopahemo.<br><br><br><br> Nā Lepili <br> Tags: computers <br> Papa helu loli"
pahi,"Haku kā pahi. Paleolithic, in anthropology. Ke au haku kā pahi. Paleolithic age, period."
pāhia,"How many to each, to a group? Pāhia nā ʻōhiʻa a kekahi? How many ʻōhiʻa for each one? E pāhia ia na kekahi keiki? How many was it for each child? Dic."
pāhiʻa,See ʻoki pāhiʻa.
pāhiahia,kikino Performing art. Sh. papahana + redup. of hia.
pahiki,"kikino, Probability, in math.<br><br>Source:<br><br>Shortened paha + hiki.<br><br><br>Examples:<br><br>Pahiki liʻiliʻi. Low probability.<br>Pahiki nui. High probability.<br>Pahiki hoʻokolohua. Experimental probability.<br>Pahiki makemakika. Mathematical probability.<br><br><br>References:<br><br>Cf. papaha.<br><br><br><br> Nā Lepili <br> Tags: math <br> Papa helu loli"
pahu,"kikino, Case.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Examples:<br><br>Pahu koloaka. Case of soda.<br>Pahu pia. Case of beer.<br><br><br>References:<br><br>Cf. ʻope.<br>See pūʻolo, ʻekeʻeke.<br><br><br><br> Papa helu loli"
pahu,"kikino, Base or plate, as on a baseball diamond.<br><br>Source:<br><br>Mānaleo.<br><br><br>Examples:<br><br>Pahu eo. Home plate.<br>Pahu ʻekahi. First base.<br>Pahu ʻelua. Second base.<br>Pahu ʻekolu. Third base.<br><br><br><br> Nā Lepili <br> Tags: sports baseball <br> Papa helu loli"
pahu,"kikino, Court, as for volleyball.<br><br>Source:<br><br>Niʻihau.<br><br><br>Related:<br><br>Also: kahua pōpaʻipaʻi.<br><br><br><br> Nā Lepili <br> Tags: sports volleyball Niʻihau <br> Papa helu loli"
pahu,"hamani, To push.<br><br>Source:<br><br>Existing dictionary word<br><br><br>Related:<br><br>Also: pohu.<br><br><br><br> Papa helu loli"
pāhuʻa,"kikino Open dirt area in pasture, clearing in range land. Dic."
pahukū,"kikino, Starting point, as in a race.<br><br>Source:<br><br>Combined pahu + kū.<br><br><br>Examples:<br><br>Laina pahukū. Starting line.<br><br><br>References:<br><br>Cf. pahuhope.<br><br><br><br> Papa helu loli"
